RM1,RM2,RT1,RT2,T,VM1,VM2,AM1,AM2
28912,9938.83,29600.4,10000,10.3996,2758.27,335.36,2.55071,-28.6979
28912.6,9938.9,29600.2,10000,10.3998,2758.27,335.355,2.54512,-28.6351
28913.1,9938.97,29600,10000,10.4,2758.27,335.349,2.53953,-28.5724
28913.7,9939.03,29599.8,10000,10.4002,2758.27,335.343,2.53395,-28.5097
28914.2,9939.1,29599.6,10000,10.4004,2758.27,335.338,2.52838,-28.4471
28914.8,9939.17,29599.4,10000,10.4006,2758.27,335.332,2.52281,-28.3846
28915.3,9939.23,29599.2,10000,10.4008,2758.27,335.326,2.51725,-28.3222
28915.9,9939.3,29599,10000,10.401,2758.27,335.321,2.5117,-28.2598
28916.4,9939.37,29598.8,10000,10.4012,2758.27,335.315,2.50615,-28.1975
28917,9939.44,29598.6,10000,10.4014,2758.27,335.309,2.50061,-28.1352
28917.5,9939.5,29598.4,10000,10.4016,2758.28,335.304,2.49507,-28.0731
28918.1,9939.57,29598.2,10000,10.4018,2758.28,335.298,2.48954,-28.011
28918.6,9939.64,29598,10000,10.402,2758.28,335.293,2.48402,-27.9489
28919.2,9939.7,29597.8,10000,10.4022,2758.28,335.287,2.4785,-27.887
28919.7,9939.77,29597.6,10000,10.4024,2758.28,335.281,2.47299,-27.8251
28920.3,9939.84,29597.4,10000,10.4026,2758.28,335.276,2.46748,-27.7632
28920.8,9939.9,29597.2,10000,10.4028,2758.28,335.27,2.46198,-27.7015
28921.4,9939.97,29597,10000,10.403,2758.28,335.265,2.45649,-27.6398
28921.9,9940.04,29596.8,10000,10.4032,2758.28,335.259,2.451,-27.5782
28922.5,9940.11,29596.6,10000,10.4034,2758.28,335.254,2.44552,-27.5166
28923,9940.17,29596.4,10000,10.4036,2758.28,335.248,2.44005,-27.4551
28923.6,9940.24,29596.2,10000,10.4038,2758.28,335.243,2.43458,-27.3937
28924.1,9940.31,29596,10000,10.404,2758.28,335.237,2.42912,-27.3324
28924.7,9940.37,29595.8,10000,10.4042,2758.28,335.232,2.42366,-27.2711
28925.2,9940.44,29595.6,10000,10.4044,2758.28,335.226,2.41821,-27.2099
28925.8,9940.51,29595.4,10000,10.4046,2758.28,335.221,2.41277,-27.1487
28926.3,9940.58,29595.2,10000,10.4048,2758.28,335.216,2.40733,-27.0877
28926.9,9940.64,29595,10000,10.405,2758.28,335.21,2.4019,-27.0267
28927.4,9940.71,29594.8,10000,10.4052,2758.28,335.205,2.39647,-26.9657
28928,9940.78,29594.6,10000,10.4054,2758.28,335.199,2.39105,-26.9049
28928.5,9940.84,29594.4,10000,10.4056,2758.28,335.194,2.38564,-26.8441
28929.1,9940.91,29594.2,10000,10.4058,2758.29,335.189,2.38023,-26.7833
28929.7,9940.98,29594,10000,10.406,2758.29,335.183,2.37483,-26.7227
28930.2,9941.04,29593.8,10000,10.4062,2758.29,335.178,2.36944,-26.6621
28930.8,9941.11,29593.6,10000,10.4064,2758.29,335.173,2.36405,-26.6016
28931.3,9941.18,29593.4,10000,10.4066,2758.29,335.167,2.35867,-26.5411
28931.9,9941.25,29593.2,10000,10.4068,2758.29,335.162,2.35329,-26.4807
28932.4,9941.31,29593,10000,10.407,2758.29,335.157,2.34792,-26.4204
28933,9941.38,29592.8,10000,10.4072,2758.29,335.152,2.34256,-26.3602
28933.5,9941.45,29592.6,10000,10.4074,2758.29,335.146,2.3372,-26.3
28934.1,9941.51,29592.4,10000,10.4076,2758.29,335.141,2.33185,-26.2399
28934.6,9941.58,29592.2,10000,10.4078,2758.29,335.136,2.32651,-26.1798
28935.2,9941.65,29592,10000,10.408,2758.29,335.131,2.32117,-26.1199
28935.7,9941.71,29591.8,10000,10.4082,2758.29,335.125,2.31584,-26.0599
28936.3,9941.78,29591.6,10000,10.4084,2758.29,335.12,2.31051,-26.0001
28936.8,9941.85,29591.4,10000,10.4086,2758.29,335.115,2.30519,-25.9403
28937.4,9941.92,29591.2,10000,10.4088,2758.29,335.11,2.29988,-25.8807
28937.9,9941.98,29591,10000,10.409,2758.29,335.105,2.29457,-25.821
28938.5,9942.05,29590.8,10000,10.4092,2758.29,335.099,2.28927,-25.7615
28939,9942.12,29590.6,10000,10.4094,2758.29,335.094,2.28397,-25.702
28939.6,9942.18,29590.4,10000,10.4096,2758.29,335.089,2.27868,-25.6426
28940.1,9942.25,29590.2,10000,10.4098,2758.29,335.084,2.2734,-25.5832
28940.7,9942.32,29590,10000,10.41,2758.3,335.079,2.26812,-25.5239
28941.2,9942.39,29589.8,10000,10.4102,2758.3,335.074,2.26285,-25.4647
28941.8,9942.45,29589.6,10000,10.4104,2758.3,335.069,2.25759,-25.4056
28942.3,9942.52,29589.4,10000,10.4106,2758.3,335.064,2.25233,-25.3465
28942.9,9942.59,29589.2,10000,10.4108,2758.3,335.059,2.24708,-25.2875
28943.4,9942.65,29589,10000,10.411,2758.3,335.054,2.24183,-25.2285
28944,9942.72,29588.8,10000,10.4112,2758.3,335.049,2.23659,-25.1697
28944.5,9942.79,29588.6,10000,10.4114,2758.3,335.044,2.23136,-25.1108
28945.1,9942.85,29588.4,10000,10.4116,2758.3,335.039,2.22613,-25.0521
28945.6,9942.92,29588.2,10000,10.4118,2758.3,335.034,2.22091,-24.9934
28946.2,9942.99,29588,10000,10.412,2758.3,335.029,2.21569,-24.9349
28946.8,9943.06,29587.8,10000,10.4122,2758.3,335.024,2.21048,-24.8763
28947.3,9943.12,29587.6,10000,10.4124,2758.3,335.019,2.20528,-24.8179
28947.9,9943.19,29587.4,10000,10.4126,2758.3,335.014,2.20008,-24.7595
28948.4,9943.26,29587.2,10000,10.4128,2758.3,335.009,2.19489,-24.7012
28949,9943.32,29587,10000,10.413,2758.3,335.004,2.18971,-24.6429
28949.5,9943.39,29586.8,10000,10.4132,2758.3,334.999,2.18453,-24.5847
28950.1,9943.46,29586.6,10000,10.4134,2758.3,334.994,2.17936,-24.5266
28950.6,9943.52,29586.4,10000,10.4136,2758.3,334.989,2.17419,-24.4686
28951.2,9943.59,29586.2,10000,10.4138,2758.3,334.984,2.16903,-24.4106
28951.7,9943.66,29586,10000,10.414,2758.3,334.979,2.16388,-24.3527
28952.3,9943.73,29585.8,10000,10.4142,2758.3,334.975,2.15873,-24.2948
28952.8,9943.79,29585.6,10000,10.4144,2758.3,334.97,2.15359,-24.2371
28953.4,9943.86,29585.4,10000,10.4146,2758.31,334.965,2.14846,-24.1794
28953.9,9943.93,29585.2,10000,10.4148,2758.31,334.96,2.14333,-24.1217
28954.5,9943.99,29585,10000,10.415,2758.31,334.955,2.13821,-24.0642
28955,9944.06,29584.8,10000,10.4152,2758.31,334.95,2.13309,-24.0067
28955.6,9944.13,29584.6,10000,10.4154,2758.31,334.946,2.12798,-23.9492
28956.1,9944.19,29584.4,10000,10.4156,2758.31,334.941,2.12287,-23.8919
28956.7,9944.26,29584.2,10000,10.4158,2758.31,334.936,2.11778,-23.8346
28957.2,9944.33,29584,10000,10.416,2758.31,334.931,2.11268,-23.7774
28957.8,9944.4,29583.8,10000,10.4162,2758.31,334.927,2.1076,-23.7202
28958.3,9944.46,29583.6,10000,10.4164,2758.31,334.922,2.10252,-23.6631
28958.9,9944.53,29583.4,10000,10.4166,2758.31,334.917,2.09745,-23.6061
28959.4,9944.6,29583.2,10000,10.4168,2758.31,334.912,2.09238,-23.5492
28960,9944.66,29583,10000,10.417,2758.31,334.908,2.08732,-23.4923
28960.5,9944.73,29582.8,10000,10.4172,2758.31,334.903,2.08226,-23.4355
28961.1,9944.8,29582.6,10000,10.4174,2758.31,334.898,2.07721,-23.3787
28961.6,9944.86,29582.4,10000,10.4176,2758.31,334.894,2.07217,-23.3221
28962.2,9944.93,29582.2,10000,10.4178,2758.31,334.889,2.06713,-23.2655
28962.8,9945,29582,10000,10.418,2758.31,334.884,2.0621,-23.2089
28963.3,9945.06,29581.8,10000,10.4182,2758.31,334.88,2.05708,-23.1525
28963.9,9945.13,29581.6,10000,10.4184,2758.31,334.875,2.05206,-23.0961
28964.4,9945.2,29581.4,10000,10.4186,2758.31,334.871,2.04705,-23.0397
28965,9945.27,29581.2,10000,10.4188,2758.31,334.866,2.04205,-22.9835
28965.5,9945.33,29581,10000,10.419,2758.31,334.861,2.03705,-22.9273
28966.1,9945.4,29580.8,10000,10.4192,2758.31,334.857,2.03205,-22.8712
28966.6,9945.47,29580.6,10000,10.4194,2758.32,334.852,2.02707,-22.8151
28967.2,9945.53,29580.4,10000,10.4196,2758.32,334.848,2.02208,-22.7591
28967.7,9945.6,29580.2,10000,10.4198,2758.32,334.843,2.01711,-22.7032
28968.3,9945.67,29580,10000,10.42,2758.32,334.839,2.01214,-22.6474
28968.8,9945.73,29579.8,10000,10.4202,2758.32,334.834,2.00718,-22.5916
28969.4,9945.8,29579.6,10000,10.4204,2758.32,334.83,2.00222,-22.5359
28969.9,9945.87,29579.4,10000,10.4206,2758.32,334.825,1.99727,-22.4803
28970.5,9945.94,29579.2,10000,10.4208,2758.32,334.821,1.99233,-22.4247
28971,9946,29579,10000,10.421,2758.32,334.816,1.98739,-22.3692
28971.6,9946.07,29578.8,10000,10.4212,2758.32,334.812,1.98246,-22.3137
28972.1,9946.14,29578.6,10000,10.4214,2758.32,334.807,1.97753,-22.2584
28972.7,9946.2,29578.4,10000,10.4216,2758.32,334.803,1.97261,-22.2031
28973.2,9946.27,29578.2,10000,10.4218,2758.32,334.798,1.9677,-22.1479
28973.8,9946.34,29578,10000,10.422,2758.32,334.794,1.96279,-22.0927
28974.3,9946.4,29577.8,10000,10.4222,2758.32,334.789,1.95789,-22.0376
28974.9,9946.47,29577.6,10000,10.4224,2758.32,334.785,1.953,-21.9826
28975.4,9946.54,29577.4,10000,10.4226,2758.32,334.781,1.94811,-21.9276
28976,9946.61,29577.2,10000,10.4228,2758.32,334.776,1.94323,-21.8728
28976.5,9946.67,29577,10000,10.423,2758.32,334.772,1.93835,-21.8179
28977.1,9946.74,29576.8,10000,10.4232,2758.32,334.768,1.93348,-21.7632
28977.6,9946.81,29576.6,10000,10.4234,2758.32,334.763,1.92862,-21.7085
28978.2,9946.87,29576.4,10000,10.4236,2758.32,334.759,1.92376,-21.6539
28978.7,9946.94,29576.2,10000,10.4238,2758.32,334.755,1.91891,-21.5994
28979.3,9947.01,29576,10000,10.424,2758.32,334.75,1.91406,-21.5449
28979.9,9947.07,29575.8,10000,10.4242,2758.32,334.746,1.90922,-21.4905
28980.4,9947.14,29575.6,10000,10.4244,2758.33,334.742,1.90439,-21.4362
28981,9947.21,29575.4,10000,10.4246,2758.33,334.737,1.89956,-21.3819
28981.5,9947.27,29575.2,10000,10.4248,2758.33,334.733,1.89474,-21.3277
28982.1,9947.34,29575,10000,10.425,2758.33,334.729,1.88993,-21.2736
28982.6,9947.41,29574.8,10000,10.4252,2758.33,334.725,1.88512,-21.2195
28983.2,9947.48,29574.6,10000,10.4254,2758.33,334.72,1.88032,-21.1655
28983.7,9947.54,29574.4,10000,10.4256,2758.33,334.716,1.87552,-21.1116
28984.3,9947.61,29574.2,10000,10.4258,2758.33,334.712,1.87073,-21.0578
28984.8,9947.68,29574,10000,10.426,2758.33,334.708,1.86595,-21.004
28985.4,9947.74,29573.8,10000,10.4262,2758.33,334.704,1.86117,-20.9503
28985.9,9947.81,29573.6,10000,10.4264,2758.33,334.699,1.8564,-20.8966
28986.5,9947.88,29573.4,10000,10.4266,2758.33,334.695,1.85163,-20.843
28987,9947.94,29573.2,10000,10.4268,2758.33,334.691,1.84687,-20.7895
28987.6,9948.01,29573,10000,10.427,2758.33,334.687,1.84212,-20.7361
28988.1,9948.08,29572.8,10000,10.4272,2758.33,334.683,1.83737,-20.6827
28988.7,9948.14,29572.6,10000,10.4274,2758.33,334.679,1.83263,-20.6294
28989.2,9948.21,29572.4,10000,10.4276,2758.33,334.675,1.8279,-20.5762
28989.8,9948.28,29572.2,10000,10.4278,2758.33,334.67,1.82317,-20.523
28990.3,9948.35,29572,10000,10.428,2758.33,334.666,1.81845,-20.4699
28990.9,9948.41,29571.8,10000,10.4282,2758.33,334.662,1.81373,-20.4169
28991.4,9948.48,29571.6,10000,10.4284,2758.33,334.658,1.80902,-20.3639
28992,9948.55,29571.4,10000,10.4286,2758.33,334.654,1.80432,-20.3111
28992.5,9948.61,29571.2,10000,10.4288,2758.33,334.65,1.79962,-20.2582
28993.1,9948.68,29571,10000,10.429,2758.33,334.646,1.79493,-20.2055
28993.6,9948.75,29570.8,10000,10.4292,2758.33,334.642,1.79024,-20.1528
28994.2,9948.81,29570.6,10000,10.4294,2758.33,334.638,1.78556,-20.1002
28994.7,9948.88,29570.4,10000,10.4296,2758.33,334.634,1.78089,-20.0476
28995.3,9948.95,29570.2,10000,10.4298,2758.33,334.63,1.77622,-19.9952
28995.9,9949.01,29570,10000,10.43,2758.34,334.626,1.77156,-19.9428
28996.4,9949.08,29569.8,10000,10.4302,2758.34,334.622,1.76691,-19.8904
28997,9949.15,29569.6,10000,10.4304,2758.34,334.618,1.76226,-19.8381
28997.5,9949.22,29569.4,10000,10.4306,2758.34,334.614,1.75762,-19.7859
28998.1,9949.28,29569.2,10000,10.4308,2758.34,334.61,1.75298,-19.7338
28998.6,9949.35,29569,10000,10.431,2758.34,334.606,1.74835,-19.6817
28999.2,9949.42,29568.8,10000,10.4312,2758.34,334.602,1.74373,-19.6298
28999.7,9949.48,29568.6,10000,10.4314,2758.34,334.598,1.73911,-19.5778
29000.3,9949.55,29568.4,10000,10.4316,2758.34,334.595,1.7345,-19.526
29000.8,9949.62,29568.2,10000,10.4318,2758.34,334.591,1.72989,-19.4742
29001.4,9949.68,29568,10000,10.432,2758.34,334.587,1.72529,-19.4225
29001.9,9949.75,29567.8,10000,10.4322,2758.34,334.583,1.7207,-19.3708
29002.5,9949.82,29567.6,10000,10.4324,2758.34,334.579,1.71611,-19.3192
29003,9949.88,29567.4,10000,10.4326,2758.34,334.575,1.71153,-19.2677
29003.6,9949.95,29567.2,10000,10.4328,2758.34,334.571,1.70696,-19.2163
29004.1,9950.02,29567,10000,10.433,2758.34,334.567,1.70239,-19.1649
29004.7,9950.09,29566.8,10000,10.4332,2758.34,334.564,1.69782,-19.1136
29005.2,9950.15,29566.6,10000,10.4334,2758.34,334.56,1.69327,-19.0623
29005.8,9950.22,29566.4,10000,10.4336,2758.34,334.556,1.68872,-19.0112
29006.3,9950.29,29566.2,10000,10.4338,2758.34,334.552,1.68417,-18.9601
29006.9,9950.35,29566,10000,10.434,2758.34,334.548,1.67964,-18.909
29007.4,9950.42,29565.8,10000,10.4342,2758.34,334.545,1.6751,-18.8581
29008,9950.49,29565.6,10000,10.4344,2758.34,334.541,1.67058,-18.8072
29008.5,9950.55,29565.4,10000,10.4346,2758.34,334.537,1.66606,-18.7564
29009.1,9950.62,29565.2,10000,10.4348,2758.34,334.533,1.66155,-18.7056
29009.6,9950.69,29565,10000,10.435,2758.34,334.53,1.65704,-18.6549
29010.2,9950.75,29564.8,10000,10.4352,2758.34,334.526,1.65254,-18.6043
29010.7,9950.82,29564.6,10000,10.4354,2758.34,334.522,1.64804,-18.5537
29011.3,9950.89,29564.4,10000,10.4356,2758.34,334.519,1.64355,-18.5033
29011.8,9950.96,29564.2,10000,10.4358,2758.35,334.515,1.63907,-18.4529
29012.4,9951.02,29564,10000,10.436,2758.35,334.511,1.6346,-18.4025
29013,9951.09,29563.8,10000,10.4362,2758.35,334.508,1.63013,-18.3522
29013.5,9951.16,29563.6,10000,10.4364,2758.35,334.504,1.62566,-18.302
29014.1,9951.22,29563.4,10000,10.4366,2758.35,334.5,1.6212,-18.2519
29014.6,9951.29,29563.2,10000,10.4368,2758.35,334.497,1.61675,-18.2018
29015.2,9951.36,29563,10000,10.437,2758.35,334.493,1.61231,-18.1518
29015.7,9951.42,29562.8,10000,10.4372,2758.35,334.489,1.60787,-18.1019
29016.3,9951.49,29562.6,10000,10.4374,2758.35,334.486,1.60343,-18.052
29016.8,9951.56,29562.4,10000,10.4376,2758.35,334.482,1.59901,-18.0022
29017.4,9951.62,29562.2,10000,10.4378,2758.35,334.479,1.59459,-17.9525
29017.9,9951.69,29562,10000,10.438,2758.35,334.475,1.59017,-17.9028
29018.5,9951.76,29561.8,10000,10.4382,2758.35,334.471,1.58576,-17.8533
29019,9951.83,29561.6,10000,10.4384,2758.35,334.468,1.58136,-17.8037
29019.6,9951.89,29561.4,10000,10.4386,2758.35,334.464,1.57696,-17.7543
29020.1,9951.96,29561.2,10000,10.4388,2758.35,334.461,1.57257,-17.7049
29020.7,9952.03,29561,10000,10.439,2758.35,334.457,1.56819,-17.6556
29021.2,9952.09,29560.8,10000,10.4392,2758.35,334.454,1.56381,-17.6063
29021.8,9952.16,29560.6,10000,10.4394,2758.35,334.45,1.55944,-17.5572
29022.3,9952.23,29560.4,10000,10.4396,2758.35,334.447,1.55507,-17.5081
29022.9,9952.29,29560.2,10000,10.4398,2758.35,334.443,1.55071,-17.459
29023.4,9952.36,29560,10000,10.44,2758.35,334.44,1.54636,-17.4101
29024,9952.43,29559.8,10000,10.4402,2758.35,334.436,1.54201,-17.3612
29024.5,9952.49,29559.6,10000,10.4404,2758.35,334.433,1.53767,-17.3123
29025.1,9952.56,29559.4,10000,10.4406,2758.35,334.429,1.53334,-17.2636
29025.6,9952.63,29559.2,10000,10.4408,2758.35,334.426,1.52901,-17.2149
29026.2,9952.69,29559,10000,10.441,2758.35,334.422,1.52468,-17.1662
29026.7,9952.76,29558.8,10000,10.4412,2758.35,334.419,1.52037,-17.1177
29027.3,9952.83,29558.6,10000,10.4414,2758.35,334.416,1.51606,-17.0692
29027.8,9952.9,29558.4,10000,10.4416,2758.35,334.412,1.51175,-17.0208
29028.4,9952.96,29558.2,10000,10.4418,2758.35,334.409,1.50745,-16.9724
29029,9953.03,29558,10000,10.442,2758.35,334.405,1.50316,-16.9241
29029.5,9953.1,29557.8,10000,10.4422,2758.36,334.402,1.49888,-16.8759
29030.1,9953.16,29557.6,10000,10.4424,2758.36,334.399,1.4946,-16.8278
29030.6,9953.23,29557.4,10000,10.4426,2758.36,334.395,1.49032,-16.7797
29031.2,9953.3,29557.2,10000,10.4428,2758.36,334.392,1.48605,-16.7317
29031.7,9953.36,29557,10000,10.443,2758.36,334.389,1.48179,-16.6838
29032.3,9953.43,29556.8,10000,10.4432,2758.36,334.385,1.47754,-16.6359
29032.8,9953.5,29556.6,10000,10.4434,2758.36,334.382,1.47329,-16.5881
29033.4,9953.56,29556.4,10000,10.4436,2758.36,334.379,1.46905,-16.5404
29033.9,9953.63,29556.2,10000,10.4438,2758.36,334.375,1.46481,-16.4927
29034.5,9953.7,29556,10000,10.444,2758.36,334.372,1.46058,-16.4451
29035,9953.76,29555.8,10000,10.4442,2758.36,334.369,1.45635,-16.3976
29035.6,9953.83,29555.6,10000,10.4444,2758.36,334.366,1.45214,-16.3501
29036.1,9953.9,29555.4,10000,10.4446,2758.36,334.362,1.44792,-16.3027
29036.7,9953.97,29555.2,10000,10.4448,2758.36,334.359,1.44372,-16.2554
29037.2,9954.03,29555,10000,10.445,2758.36,334.356,1.43952,-16.2082
29037.8,9954.1,29554.8,10000,10.4452,2758.36,334.353,1.43532,-16.161
29038.3,9954.17,29554.6,10000,10.4454,2758.36,334.349,1.43114,-16.1139
29038.9,9954.23,29554.4,10000,10.4456,2758.36,334.346,1.42695,-16.0668
29039.4,9954.3,29554.2,10000,10.4458,2758.36,334.343,1.42278,-16.0199
29040,9954.37,29554,10000,10.446,2758.36,334.34,1.41861,-15.973
29040.5,9954.43,29553.8,10000,10.4462,2758.36,334.337,1.41445,-15.9261
29041.1,9954.5,29553.6,10000,10.4464,2758.36,334.333,1.41029,-15.8794
29041.6,9954.57,29553.4,10000,10.4466,2758.36,334.33,1.40614,-15.8327
29042.2,9954.63,29553.2,10000,10.4468,2758.36,334.327,1.40199,-15.786
29042.7,9954.7,29553,10000,10.447,2758.36,334.324,1.39785,-15.7395
29043.3,9954.77,29552.8,10000,10.4472,2758.36,334.321,1.39372,-15.693
29043.8,9954.83,29552.6,10000,10.4474,2758.36,334.318,1.3896,-15.6465
29044.4,9954.9,29552.4,10000,10.4476,2758.36,334.314,1.38548,-15.6002
29044.9,9954.97,29552.2,10000,10.4478,2758.36,334.311,1.38136,-15.5539
29045.5,9955.04,29552,10000,10.448,2758.36,334.308,1.37725,-15.5077
29046.1,9955.1,29551.8,10000,10.4482,2758.36,334.305,1.37315,-15.4615
29046.6,9955.17,29551.6,10000,10.4484,2758.36,334.302,1.36906,-15.4155
29047.2,9955.24,29551.4,10000,10.4486,2758.36,334.299,1.36497,-15.3694
29047.7,9955.3,29551.2,10000,10.4488,2758.36,334.296,1.36088,-15.3235
29048.3,9955.37,29551,10000,10.449,2758.36,334.293,1.35681,-15.2776
29048.8,9955.44,29550.8,10000,10.4492,2758.37,334.29,1.35273,-15.2318
29049.4,9955.5,29550.6,10000,10.4494,2758.37,334.287,1.34867,-15.1861
29049.9,9955.57,29550.4,10000,10.4496,2758.37,334.284,1.34461,-15.1404
29050.5,9955.64,29550.2,10000,10.4498,2758.37,334.281,1.34056,-15.0948
29051,9955.7,29550,10000,10.45,2758.37,334.278,1.33651,-15.0493
29051.6,9955.77,29549.8,10000,10.4502,2758.37,334.275,1.33247,-15.0038
29052.1,9955.84,29549.6,10000,10.4504,2758.37,334.272,1.32844,-14.9584
29052.7,9955.9,29549.4,10000,10.4506,2758.37,334.269,1.32441,-14.9131
29053.2,9955.97,29549.2,10000,10.4508,2758.37,334.266,1.32039,-14.8678
29053.8,9956.04,29549,10000,10.451,2758.37,334.263,1.31637,-14.8227
29054.3,9956.1,29548.8,10000,10.4512,2758.37,334.26,1.31236,-14.7775
29054.9,9956.17,29548.6,10000,10.4514,2758.37,334.257,1.30836,-14.7325
29055.4,9956.24,29548.4,10000,10.4516,2758.37,334.254,1.30436,-14.6875
29056,9956.31,29548.2,10000,10.4518,2758.37,334.251,1.30037,-14.6426
29056.5,9956.37,29548,10000,10.452,2758.37,334.248,1.29638,-14.5978
29057.1,9956.44,29547.8,10000,10.4522,2758.37,334.245,1.2924,-14.553
29057.6,9956.51,29547.6,10000,10.4524,2758.37,334.242,1.28843,-14.5083
29058.2,9956.57,29547.4,10000,10.4526,2758.37,334.239,1.28446,-14.4636
29058.7,9956.64,29547.2,10000,10.4528,2758.37,334.237,1.2805,-14.4191
29059.3,9956.71,29547,10000,10.453,2758.37,334.234,1.27655,-14.3746
29059.8,9956.77,29546.8,10000,10.4532,2758.37,334.231,1.2726,-14.3301
29060.4,9956.84,29546.6,10000,10.4534,2758.37,334.228,1.26866,-14.2858
29060.9,9956.91,29546.4,10000,10.4536,2758.37,334.225,1.26472,-14.2415
29061.5,9956.97,29546.2,10000,10.4538,2758.37,334.222,1.26079,-14.1973
29062.1,9957.04,29546,10000,10.454,2758.37,334.219,1.25687,-14.1531
29062.6,9957.11,29545.8,10000,10.4542,2758.37,334.217,1.25295,-14.109
29063.2,9957.17,29545.6,10000,10.4544,2758.37,334.214,1.24904,-14.065
29063.7,9957.24,29545.4,10000,10.4546,2758.37,334.211,1.24513,-14.0211
29064.3,9957.31,29545.2,10000,10.4548,2758.37,334.208,1.24123,-13.9772
29064.8,9957.37,29545,10000,10.455,2758.37,334.205,1.23734,-13.9334
29065.4,9957.44,29544.8,10000,10.4552,2758.37,334.203,1.23345,-13.8896
29065.9,9957.51,29544.6,10000,10.4554,2758.37,334.2,1.22957,-13.8459
29066.5,9957.58,29544.4,10000,10.4556,2758.37,334.197,1.2257,-13.8023
29067,9957.64,29544.2,10000,10.4558,2758.37,334.194,1.22183,-13.7588
29067.6,9957.71,29544,10000,10.456,2758.37,334.192,1.21797,-13.7153
29068.1,9957.78,29543.8,10000,10.4562,2758.37,334.189,1.21411,-13.6719
29068.7,9957.84,29543.6,10000,10.4564,2758.37,334.186,1.21026,-13.6286
29069.2,9957.91,29543.4,10000,10.4566,2758.37,334.183,1.20642,-13.5854
29069.8,9957.98,29543.2,10000,10.4568,2758.37,334.181,1.20258,-13.5422
29070.3,9958.04,29543,10000,10.457,2758.38,334.178,1.19875,-13.499
29070.9,9958.11,29542.8,10000,10.4572,2758.38,334.175,1.19492,-13.456
29071.4,9958.18,29542.6,10000,10.4574,2758.38,334.173,1.1911,-13.413
29072,9958.24,29542.4,10000,10.4576,2758.38,334.17,1.18729,-13.3701
29072.5,9958.31,29542.2,10000,10.4578,2758.38,334.167,1.18348,-13.3272
29073.1,9958.38,29542,10000,10.458,2758.38,334.165,1.17968,-13.2844
29073.6,9958.44,29541.8,10000,10.4582,2758.38,334.162,1.17588,-13.2417
29074.2,9958.51,29541.6,10000,10.4584,2758.38,334.159,1.17209,-13.1991
29074.7,9958.58,29541.4,10000,10.4586,2758.38,334.157,1.16831,-13.1565
29075.3,9958.64,29541.2,10000,10.4588,2758.38,334.154,1.16453,-13.114
29075.8,9958.71,29541,10000,10.459,2758.38,334.152,1.16076,-13.0716
29076.4,9958.78,29540.8,10000,10.4592,2758.38,334.149,1.157,-13.0292
29076.9,9958.85,29540.6,10000,10.4594,2758.38,334.146,1.15324,-12.9869
29077.5,9958.91,29540.4,10000,10.4596,2758.38,334.144,1.14949,-12.9447
29078.1,9958.98,29540.2,10000,10.4598,2758.38,334.141,1.14574,-12.9025
29078.6,9959.05,29540,10000,10.46,2758.38,334.139,1.142,-12.8604
29079.2,9959.11,29539.8,10000,10.4602,2758.38,334.136,1.13827,-12.8184
29079.7,9959.18,29539.6,10000,10.4604,2758.38,334.133,1.13454,-12.7765
29080.3,9959.25,29539.4,10000,10.4606,2758.38,334.131,1.13082,-12.7346
29080.8,9959.31,29539.2,10000,10.4608,2758.38,334.128,1.1271,-12.6927
29081.4,9959.38,29539,10000,10.461,2758.38,334.126,1.12339,-12.651
29081.9,9959.45,29538.8,10000,10.4612,2758.38,334.123,1.11969,-12.6093
29082.5,9959.51,29538.6,10000,10.4614,2758.38,334.121,1.11599,-12.5677
29083,9959.58,29538.4,10000,10.4616,2758.38,334.118,1.1123,-12.5262
29083.6,9959.65,29538.2,10000,10.4618,2758.38,334.116,1.10862,-12.4847
29084.1,9959.71,29538,10000,10.462,2758.38,334.113,1.10494,-12.4433
29084.7,9959.78,29537.8,10000,10.4622,2758.38,334.111,1.10127,-12.402
29085.2,9959.85,29537.6,10000,10.4624,2758.38,334.108,1.0976,-12.3607
29085.8,9959.91,29537.4,10000,10.4626,2758.38,334.106,1.09394,-12.3195
29086.3,9959.98,29537.2,10000,10.4628,2758.38,334.103,1.09029,-12.2784
29086.9,9960.05,29537,10000,10.463,2758.38,334.101,1.08664,-12.2373
29087.4,9960.12,29536.8,10000,10.4632,2758.38,334.099,1.083,-12.1963
29088,9960.18,29536.6,10000,10.4634,2758.38,334.096,1.07936,-12.1554
29088.5,9960.25,29536.4,10000,10.4636,2758.38,334.094,1.07573,-12.1145
29089.1,9960.32,29536.2,10000,10.4638,2758.38,334.091,1.07211,-12.0737
29089.6,9960.38,29536,10000,10.464,2758.38,334.089,1.06849,-12.033
29090.2,9960.45,29535.8,10000,10.4642,2758.38,334.086,1.06488,-11.9924
29090.7,9960.52,29535.6,10000,10.4644,2758.38,334.084,1.06127,-11.9518
29091.3,9960.58,29535.4,10000,10.4646,2758.38,334.082,1.05767,-11.9113
29091.8,9960.65,29535.2,10000,10.4648,2758.38,334.079,1.05408,-11.8708
29092.4,9960.72,29535,10000,10.465,2758.38,334.077,1.05049,-11.8305
29092.9,9960.78,29534.8,10000,10.4652,2758.38,334.075,1.04691,-11.7902
29093.5,9960.85,29534.6,10000,10.4654,2758.38,334.072,1.04334,-11.7499
29094,9960.92,29534.4,10000,10.4656,2758.38,334.07,1.03977,-11.7098
